Name,Season,Yards,TD,INT,Score,Seasons
Bev Wallace,1951,-45.5879927853646,-0.4122648801855192,-0.5936614274671477,-1.916606544704973,1
Bilal Powell,2013,15.656624635548003,-0.08897407295095902,-0.05064508093358912,0.7061732477426605,2
Bill Anderson,1963,-7.524653739612188,-0.05577100646352724,0.9442289935364727,-2.376232686980609,1
Bill Bradley,1969,-6.985657998423956,-0.05090622537431048,-0.04901497241922774,-0.35306540583136325,1
Bill Brown,1944,-18.274413514284408,-0.26306973292115443,-0.4386620336094931,-0.5625360743375434,3
Bill Callihan,1942,-19.230545265110173,0.5616773301406737,3.234464573005657,-6.307101748985476,3
Bill Cappleman,1970,-37.23584785936092,-0.7752206401200661,0.05105451377692255,-3.5143427007620236,2
Bill Crass,1937,-5.634710743801653,-0.049586776859504134,-0.11349862258953168,-0.15391184573002756,1
Bill Davidson,1937,-92.01658994578221,-1.5913597349224773,1.4045903992494797,-10.592729765633024,3
Bill Demory,1973,-96.77738835500281,0.33329564725833816,5.9276427360090445,-16.027563595251554,1
Bill Donckers,1976,14.880958356788494,-0.24034765024148352,-0.3355854466877733,0.9345235107320042,2
Bill Dudley,1942,-450.05463529758725,-5.3794400293100635,-3.717695347304313,-25.82622112889086,6
Bill Dutton,1946,-9.331482272533108,-0.3229389149935925,-0.5433575395130286,-0.025736864587783348,1
Bill Glenn,1944,-2.4560075685903513,-0.22138126773888364,-0.4427625354777673,0.3199621570482497,1
Bill Groman,1960,-10.310512334135426,0.8995783984503294,-0.12311703632207946,1.5298652528380465,2
Bill Hartman,1938,116.44482758620688,0.4724137931034482,1.6172413793103448,3.5325862068965517,1
Bill Hewitt,1933,10.771618991091692,2.6416227156216334,-1.4613002525040302,8.744426885805911,3
Bill Hutchinson,1942,-27.222321031569585,-0.1920853712761227,1.6104935526900845,-4.9662738995108935,1
Bill Jessup,1958,-7.16046570488484,-0.05340420146798279,0.9384965831435079,-2.3418248544672235,1
Bill Kenney,1980,117.37189798535928,1.4380375141920059,-16.33477186472775,41.41421365710748,9
Bill Leckonby,1939,-100.50214758834751,-2.4879566908313087,-2.750585618055627,-4.49984952496874,3
Bill Mackrides,1947,-520.5931702799828,-1.212663956413932,4.443807396335717,-37.34260121949845,6
Bill McClard,1974,-6.4929753356228534,-0.03912998230825268,0.9479654490581746,-2.2988396295139975,1
Bill McColl,1955,96.43515000111668,0.7083185772945242,1.5724168955846742,3.0935608634755334,2
Bill Munson,1964,-767.6848731679241,-9.604354006404112,-23.131007287693862,-11.330937095816696,16
Bill Musgrave,1991,-61.082941663634756,-1.6984223556803493,-0.3080877761046298,-5.834816242333177,3
Bill Nelsen,1963,897.5111338354623,5.60555761756209,-0.12093306821647087,56.32853806333023,10
Bill O'Neill,1937,8.730578512396693,-0.09917355371900827,0.7730027548209366,-1.307823691460055,1
Bill Osmanski,1941,-6.057013574660633,-0.04479638009049774,-0.09954751131221719,-0.1933484162895928,1
Bill Paschal,1944,-31.980529333463586,-0.5573500886768361,0.9392914129844993,-4.5923094699958495,3
Bill Schroeder,2003,-6.637179409446432,-0.03965318620020615,-0.03261989935123992,-0.345925544170254,1
Bill Senn,1934,-13.253424657534246,-0.10460772104607721,0.6151930261519303,-2.1022727272727275,1
Bill Shepherd,1935,108.3766204518255,-2.668251383052346,8.68323424632885,-17.284140236171112,5
Bill Smith,1934,-0.8284362385017534,-0.07532817754676004,0.7412962261086145,-1.6746706192358367,2
Bill Stits,1955,41.680122578813204,0.8563990160513797,0.7917953233726083,2.2132135142982037,2
Bill Tanguay,1933,8.211875000000006,0.39437500000000003,2.42875,-3.6581562499999993,1
Bill Troup,1976,-160.05217330491286,-3.07868099894477,8.47436005853997,-31.10869078021512,4
Billy Cannon,1960,-34.84057091711723,0.3914293217468538,0.23256926176955592,-1.4243084259012657,4
Billy Jefferson,1941,-268.3272984071352,-3.41742473779196,1.4430727382104471,-23.13735987236157,2
Billy Joe Hobert,1995,-175.12362134247232,2.1447136516963523,8.026224814183951,-20.519203392098813,5
Billy Joe Tolliver,1989,-981.7850970620841,-9.654010505761676,5.200090865182126,-78.79745759499181,9
Billy Johnson,1983,-7.1845945753541685,-0.04449348615362711,-0.04413753826439809,-0.35994162454616646,1
Billy Kilmer,1961,301.20208187032694,17.88564675245949,-13.572307014225318,77.97601162688596,16
Billy Lothridge,1964,-25.034488626405807,-0.5982582078972624,1.4074285517566834,-5.263097950628182,4
Billy Patterson,1939,-200.2684279679934,-0.8717371084113799,3.8758743268842686,-19.508644268990967,2
Billy Ray Barnes,1957,48.68050759616111,2.649074704403556,2.4796570534901337,2.772860681634902,6
Billy Ray Smith,1987,-6.958861463197687,-0.04528945222741087,0.9599733155436958,-2.358468608702098,1
Billy Stevens,1968,-22.995660004943367,-0.25510320171906287,-0.256099444521315,-1.1477905146426641,2
Billy Tidwell,1954,-7.180293005671078,-0.04985822306238185,-0.06947069943289225,-0.3197896975425331,1
Billy Van Heusen,1970,37.82299358726357,-0.21020265469890592,-0.2684768374797002,2.007698044924767,5
Billy Volek,2001,-144.9159142594207,2.887638105502839,-2.8550687713314176,4.239618040697481,8
Billy Wade,1954,-27.699393445774177,-10.532591920032507,-17.68564821407451,12.921142915795297,13
Billy deCorrevont,1946,27.28363947031184,0.9773601025202905,0.279367791542076,2.760166595472021,1
Blaine Gabbert,2011,-1682.3030092256536,-17.617431360207547,8.154987420553073,-135.6599880228039,9
Blair Kiel,1986,-48.37247695396536,0.04531271435574613,-0.09249944260258447,-2.142999533781606,4
Blair Thomas,1991,9.11111111111111,0.9633691756272401,-0.0349820788530466,2.452258064516129,1
Blake Bortles,2014,-1294.729730152048,-14.743472314610278,11.966446184279611,-118.15632350538218,6
Blake Workman,1933,-32.74875,-0.21375,-0.9075,-0.24993750000000015,1
Bo Molenda,1932,28.88834770114942,0.32530172413793107,-0.7105459770114944,3.5161127873563216,2
Bo Rather,1974,-6.4929753356228534,-0.03912998230825268,-0.052034550941825373,-0.2988396295139973,1
Bo Roberson,1962,-40.82465277777778,-0.3055555555555555,-0.42013888888888895,-1.812065972222222,1
Bob Avellini,1975,-299.8015205875891,-12.472828757685182,11.289953299851815,-62.51564014445345,8
Bob Berry,1965,1211.5895475341126,11.04436642358772,1.2374491193099,80.19331198526127,11
Bob Bleier,1987,-90.39559706470982,-0.7662886368690238,-0.5610406937958639,-4.930275739381811,1
Bob Brodhead,1960,-90.15950256826167,-1.257096512570965,1.5198702351987023,-10.06190862395242,1
Bob Campiglio,1932,4.614671934865892,-0.8402227011494253,-1.0286446360153256,0.6075774664750955,2
Bob Celeri,1951,163.85835777655632,-1.3280014578850015,-5.1969642464716985,15.93084346600121,2
Bob Chandler,1973,-6.5583945732052005,-0.042736009044658,-0.05313736574335783,-0.30711701526286034,1
Bob Cifers,1946,-36.881978605734446,-0.7633517049213585,0.9090704157307947,-5.1889431715910295,3
Bob Clatterbuck,1954,-15.455500714185696,0.6065160595177435,-1.1091360766366805,2.658529236599563,5
Bob Davis,1938,-755.6710884995491,0.9003127396944488,3.059266611424127,-42.10146216843681,11
Bob DeMoss,1949,-57.81618320610687,-0.9233587786259542,0.6424427480916031,-6.022412213740457,1
Bob Dunlap,1935,-76.28854212975313,-0.4932196733943867,-3.5328887703387566,2.2649110874010825,2
Bob Fenimore,1947,5.26479438314945,-0.1885656970912738,-0.25075225677031093,0.3876128385155468,1
Bob Forte,1946,-30.889180739229595,0.23572058166201004,-0.18339505991956886,-0.7062277537983221,5
Bob Gage,1949,-3.8327379004886666,-1.8093365495899627,1.6658931581288763,-7.1420963104621125,2
Bob Gagliano,1982,3.6590312699989056,-2.994007739803709,8.673202952262596,-23.151469820632663,6
Bob Gaiters,1961,3.851492127844418,1.7264114757179942,-0.30956784008101623,4.264533237990242,2
Bob Gambold,1953,15.709632059995315,-0.6201078040778064,0.9960159362549801,-2.446765877665807,1
Bob Gladieux,1971,27.742405006904015,-0.12749452515490464,0.8311346622060783,-0.5301381243767653,2
Bob Gresham,1972,15.556625830720652,-0.0869393548236366,-0.10170877353064037,0.80737012895004,2
Bob Griese,1967,2035.2826823903197,43.43678863343396,-12.314425842037876,213.2665630704597,14
Bob Grim,1971,-13.397992567607849,-0.08474744325616265,-0.11124285464506825,-0.6169088056025813,2
Bob Grupp,1979,-6.870328992988674,-0.04145157562215887,-0.04599738038369674,-0.334424840126358,1
Bob Hoernschemeyer,1950,16.001421506102457,8.70813373550073,3.1094502951944722,11.997437955917638,6
Bob Holly,1983,18.30926939192031,-0.661494110156955,0.3280457800466327,-1.0636163108111598,2
Bob Kellogg,1940,-68.10825199645076,-0.7985803016858918,2.2191659272404616,-9.440905057675245,1
Bob Laraba,1960,-23.24466071911327,-0.3519870235198702,1.5855636658556367,-5.037334414706677,1
Bob Leahy,1971,-55.92509562260943,-0.45463238419039526,0.3642158946026349,-4.433951338716532,1
Bob Lee,1969,216.48386401603702,-0.3477591997854086,1.0905712375763594,7.947532326078319,11
Bob Masters,1939,-9.991957104557642,-0.13270777479892762,0.7198391420911527,-2.204691689008043,1
Bob Masterson,1942,-11.169582150039984,-0.10336665975375159,-0.2080672456969207,-0.34907793561566103,2
Bob Monnett,1933,429.32561594572195,13.97469593143802,-17.23729103506774,83.89025473029763,6
Bob Naponic,1970,-49.55287872601062,-0.8717844017966516,0.9587586770110248,-6.138730093915884,1
Bob Nussbaumer,1946,3.278086287911149,-0.05382315249893208,-0.0905595899188381,0.2373771892353695,1
Bob Parsons,1974,44.08345702018796,-0.5337144391688966,-0.6667879457306218,2.470319864132848,8
Bob Rowe,1934,-59.88040171442978,-0.5016403211881824,0.13732704810946694,-4.271954824316788,2
Bob Scrabis,1960,-92.21413476028813,-0.3055959953438387,1.3401893715969697,-7.9022774718960225,3
Bob Snyder,1937,337.31755259305055,1.2690697116507337,-1.7789880051605222,22.96199306327504,6
Bob Sullivan,1947,-13.20561685055165,-0.5656970912738214,0.24774322968906715,-2.2871614844533594,1
Bob Swisher,1938,-21.05505614539669,0.7723831961570236,0.46559679344001464,-0.4391800018358166,2
Bob Trocolor,1942,-19.979979811401932,0.29915425588175193,0.7775511210011737,-1.9557927208089405,2
Bob Wallace,1971,-6.72046323841904,-0.041330216744581386,-0.0577985550361241,-0.3030864853378666,1
Bob Waterfield,1945,886.7053887617719,8.381054394733756,-2.615590559983403,66.32855934752293,8
Bob Waters,1960,-226.22387887743747,-3.859294788550827,0.8382563099919123,-20.706296140957352,4
Bob Westfall,1944,99.90430101555488,2.0841945157290094,1.2500233064191084,6.663557469397547,3
Bob Williams,1951,-87.95254210165058,1.7013699393636976,0.428353267053839,-1.8515937604628125,3
Bobby Anderson,1970,53.94238413306103,0.2647572804946469,-0.9104912081585517,5.04761618395945,5
Bobby Boyd,1961,-7.4812925170068025,-0.053854875283446714,-0.06273620559334846,-0.3563019652305367,1
Bobby Douglass,1969,-1402.4612275543068,-15.080209585681008,1.9245272848423138,-104.132535118762,10
Bobby Duhon,1968,17.785562879308397,-0.23089318252037794,0.7290227854013466,-1.0305537918780292,3
Bobby Epps,1957,-7.410901467505241,-0.050913447139862233,-0.06918238993710692,-0.33400718778077265,1
Bobby Felts,1965,-7.4623636027371925,-0.05677825041612724,-0.051229887183280934,-0.3842149066025523,1
Bobby Garrett,1954,-72.40879017013233,-1.4957466918714555,-1.0841209829867675,-4.443690926275993,1
Bobby Hebert,1985,241.20064258862243,12.187841100669631,8.846391521459207,18.74293128785198,11
Bobby Hoying,1997,-543.6068295148287,-7.618043885481868,0.5541852421298732,-43.52479973096492,4
Bobby Humphrey,1989,-11.30455459328417,0.8337327848261218,-0.14900154396141257,1.4002409279108599,2
Bobby Joe Conrad,1959,57.77234237798512,0.7870174995146147,0.7587500625811265,2.9451519927662324,2
Bobby Joe Green,1961,33.49318636457814,-0.4709453894959066,0.4572051452901761,-0.18164175134325822,6
Bobby Layne,1948,918.5664349383414,5.573986658387861,-14.27729959222232,85.63089424813744,15
Bobby Luna,1959,47.75121163166398,-0.053042541733979535,-0.05950457727517501,2.40048465266559,1
Bobby Mitchell,1960,39.90998623360771,0.8502147010633326,-0.175400105581899,4.046728924970849,3
Bobby Rainey,2013,-14.33214778062688,-0.08946846853892829,-0.052848945885384066,-0.7898464343384324,2
Bobby Robertson,1942,-17.16674077367719,-0.14406402845709204,0.7078701645175633,-2.5622054246331705,1
Bobby Scott,1973,-541.4850315412721,-5.732346119687733,2.7672618850198525,-44.073467586478785,9
Bobby Thomason,1949,304.5176280985985,1.732732005282931,-6.46955003392234,31.63044548334047,8
Bobby Walden,1968,21.683293316620343,-0.31119747083296534,-0.3779890113658947,1.217747746896876,5
Bobby Wilson,1936,-68.42512077294685,-1.6183574879227054,3.782608695652174,-14.223188405797101,1
Boley Dancewicz,1946,-136.59544306167146,-2.6561835167580883,9.198090333155662,-30.538319852911076,3
Boomer Esiason,1984,2029.4350238105815,39.12887970974557,-5.342186607524479,190.41388382506915,14
Booth Lusteg,1967,-6.696493037648272,-0.04899432697266632,-0.05853532748839608,-0.3157426508509541,1
Bosh Pritchard,1946,-13.267257223539232,-0.1051208624225962,0.8340205627529177,-2.5416457115279893,2
Boyce Green,1986,-6.9892874421176305,-0.04050038012302163,0.9598451862602806,-2.350155504872486,1
Boyd Brumbaugh,1939,78.86669634884359,1.45466608568163,4.385522878621622,-1.9183787684378046,3
Brad Goebel,1991,-107.36496453195444,-2.1667796254950766,3.9248788825587457,-17.55156524270537,2
Brad Hubbert,1969,-6.955853174603175,-0.04811507936507937,-0.057787698412698416,-0.3284474206349206,1
Brad Johnson,1994,-152.61747527676798,-5.468992084642723,-17.184256966611645,15.799656000099441,15
Brad Maynard,1998,39.30672557482089,1.6795967986893472,-0.2491751948704738,5.822880265860688,7
Brad Muster,1992,-6.862395584725537,-0.038484486873508354,0.9612917661097852,-2.342672285202864,1
Brad Nortman,2017,21.984903934126258,-0.04237191216834401,-0.024588289112534308,1.0636779505946936,1
Brad Smith,2007,-19.140537776144726,0.577750255457202,1.70980722361219,-3.221140825117212,7
Brad Wing,2014,-7.209463616533363,-0.045136752614799484,0.9748308070921192,-2.4004083002405054,1
Bradlee Van Pelt,2005,-47.28620019436346,-0.3129251700680272,-0.24586977648202138,-2.498420796890185,1
Brady Quinn,2007,-812.0943976402523,-10.871667739791462,1.18655309274867,-64.72116154709288,4
Brandon Allen,2019,-149.58105972757676,-1.0573449803309165,0.9842531352610078,-11.562249217562687,2
Brandon Banks,2011,41.801263641585294,0.9572085008615738,-0.02906375646180356,4.06260769672602,1
Brandon Fields,2012,-7.08067236339105,-0.04255677985158534,-0.026309871823701373,-0.3865274342253205,1
Brandon LaFell,2010,-7.003648155654641,-0.04348833169262841,-0.02959059586542359,-0.37797787943714173,1
Brandon Lloyd,2011,-7.198736358414704,-0.04279149913842619,-0.02906375646180356,-0.3873923032739805,1
Brandon Marshall,2010,-7.003648155654641,-0.04348833169262841,-0.02959059586542359,-0.37797787943714173,1
Brandon Weeden,2012,-411.270348582219,-11.131264316166762,4.6394816097929406,-52.105009281030355,4
Branko Smilanich,1939,-1.6613047363717612,-0.08847184986595175,-0.1867739052725648,0.11353887399463802,1
Brant Boyer,2003,-6.637179409446432,-0.03965318620020615,-0.03261989935123992,-0.345925544170254,1
Braylon Edwards,2009,-6.981565196970586,-0.04168379028943815,-0.03076381142488111,-0.3709182175776434,1
Breezy Reid,1951,-6.823499098170575,-0.0515331100231899,-0.07420767843339346,-0.29582581808812164,1
Brent Pease,1987,-146.3554497925452,-2.983322707882411,3.6160406326601144,-20.51649917071231,2
Brett Basanez,2006,-19.358289096345118,-0.4349258649093904,0.65098541704802,-3.1397370187320766,1
Brett Conway,1999,-6.757398568019093,-0.03967780429594272,-0.033532219570405725,-0.3501610978520287,1
Brett Favre,1991,2597.256866418942,101.2166010549146,10.710112840842,310.8758197490922,20
Brett Hundley,2016,-465.7278862293924,-5.31021575325161,4.750644099060504,-43.408114016093855,3
Brett Kern,2019,-10.671444877747469,-0.13735527634693498,-0.0685693916710838,-0.6711440132390758,2
Brett Perriman,1994,-6.767003188097768,-0.0387221041445271,-0.03148246546227418,-0.35282943676939427,1
Brett Rypien,2020,5.7975009187798605,0.0771775082690187,3.0944505696435134,-5.744671076809996,1
Brian Baschnagel,1977,-16.69055802694822,-0.24898017701528224,-0.271903396098789,-0.7886814631803977,5
Brian Brennan,1985,53.97209368524838,0.9180380654153546,-0.08189370301379553,4.698468221120719,2
Brian Brohm,2009,-111.54929829220376,-2.2090615473241595,3.4272657637737054,-16.85011953680592,2
Brian Dowling,1972,8.40143292403505,-0.46068942736677865,-1.9339132771461305,3.366519345760456,2
Brian Griese,1998,405.4831275673953,6.164252498119708,9.555686001800776,13.491289371007635,11
Brian Hansen,1985,24.378614687456718,0.8826807154500591,-0.10717427094357641,3.1986407071601066,3
Brian Hoyer,2009,-357.77264576240833,-14.766014094197926,-1.9801539066129734,-43.46035266329033,12
Brian McClure,1987,-83.43673560151211,-1.720999184641613,1.4789859906604403,-10.571807130679712,1
Brian Mitchell,1990,44.85490505955117,0.27612544083254753,1.3913162241556383,0.012363686331377188,8
Brian Moorman,2001,19.28956307384734,1.706164943089092,-0.22043464107993258,4.817677322030416,5
Brian Sipe,1974,3.335766793512562,9.463015015875502,-13.525187947516319,46.14319426645927,10
Brian St. Pierre,2004,-46.08099566938704,0.5708318596301365,2.016366979203995,-5.195120022617068,3
Brian Urlacher,2002,-6.719928290538977,-0.040134166088364565,-0.030534351145038167,-0.3551960444136017,1
Brian Westbrook,2002,11.298506512490437,0.9181820436221974,-0.06129816256991928,2.523885738008755,2
Britton Colquitt,2011,-7.198736358414704,-0.04279149913842619,-0.02906375646180356,-0.3873923032739805,1
Brock Berlin,2007,-53.823860304998846,-1.300021296788012,0.03838016680081735,-5.367995942427601,2
Brock Huard,2000,-33.12337256479027,-0.16546530585883779,-1.5007965013517197,1.0144937627462502,3
Brock Osweiler,2012,-957.3609740719453,-14.715995884636675,3.6290560760029233,-84.55815262487647,7
Brodie Croyle,2006,-528.6009411021322,-5.366020887562142,-0.8485200348531095,-35.46504876052468,5
Bronko Nagurski,1932,82.2957156509544,4.084718972871762,-0.6373368728160751,13.558897473923395,6
Brooks Bollinger,2004,-226.70026875250986,-5.295880944048197,-2.079433595370938,-17.76790813498001,5
Browning Nagle,1991,-503.19715447610486,-8.791781072436342,3.391975415926245,-49.52737070053041,5
Bruce Ellington,2018,-7.371795597306321,-0.04793163940920152,-0.0237111651858978,-0.4170307283119235,1
Bruce Gradkowski,2006,-854.7183525350301,-8.121982030865205,2.177389099895029,-63.33465988827198,7
Bruce Hardy,1979,-6.870328992988674,-0.04145157562215887,-0.04599738038369674,-0.334424840126358,1
Bruce Harper,1977,-6.498467198038013,-0.03964847741671776,-0.05742898017576129,-0.28936235438381364,1
Bruce Lemmerman,1968,-168.40094097482154,-2.9240699151782352,1.1431627555306414,-16.55451239015883,2
Bruce Mathison,1983,7.398452959655714,-6.117700217301586,7.220817535509532,-26.307112857639453,3
Bruce Smith,1948,-6.703822679087697,-0.06296177320912304,-0.07420494699646643,-0.31270478637969806,1
Bruce Threadgill,1978,-13.451179305097641,-0.07912756784174486,1.8919604362160791,-4.61473497337053,1
Bryan Anger,2014,4.418740786160316,-0.093068392024001,-0.04888035809377855,0.132560971447571,2
Bryan Barker,1997,11.66894303953316,-0.0788800919157634,-0.0630732021676936,0.5518333724805184,2
Bryan Wagner,1988,-3.909277475054844,-0.03934611846295379,-0.03913381926261411,-0.1958884721534216,1
Bryan Walters,2015,-7.251557547272926,-0.046015958028199806,-0.023827740736692533,-0.4069543119466609,1
Bryce Petty,2016,-384.0387779621717,-6.459674386959476,4.229167099035402,-40.57962187009835,2
Bubba Bean,1976,35.647704694429734,0.9183309529212328,0.8975396722990727,1.8239677959658063,2
Bubba Franks,2002,24.280071709461023,0.9598658339116355,-0.030534351145038167,3.1948039555863987,1
Bubby Brister,1986,-836.0366973571998,-6.565852150334713,-1.1426869633947967,-52.64816524173983,14
Buck Halperin,1932,13.10727969348659,-0.08045977011494253,-0.18773946360153257,0.8699233716475097,1
Bucky Richardson,1993,5.395678122890107,-1.1521724749686184,0.17152250948017067,-2.377606062753073,2
Bucky Scribner,1984,-7.136684118673648,-0.04293193717277487,-0.040767888307155324,-0.3611623036649215,1
Bud Cooper,1937,-7.173553719008268,-0.24793388429752067,0.43250688705234164,-1.719559228650138,1
Bud Schwenk,1942,-426.396176078257,-8.16629613161405,-1.726100489106269,-34.20020008892841,1
Bud Whitehead,1967,-6.696493037648272,-0.04899432697266632,-0.05853532748839608,-0.3157426508509541,1
Buddy Hardeman,1979,9.25934201402265,-0.12712059013523347,0.8622555128553719,-1.5157851052800786,2
Buddy Humphrey,1960,-186.01545312210467,-5.622490835928425,2.4914283749920445,-25.528611077946174,6
Buddy Parker,1935,-7.6202181997810605,-0.2247121212370084,0.4293681646877523,-1.6891714818385748,4
Buddy Young,1952,-19.965954274353876,-0.1625248508946322,0.7785785288270377,-2.8805044731610336,1
Buford McGee,1986,2.9976909538575107,0.8744152753963629,-0.11118174478440718,2.1210785880544156,2
Bull Karcis,1935,-39.476092161460386,0.4930849022243091,1.4077036521033708,-3.8030421078311423,3
Buss Warren,1945,-259.7570004746085,-4.7593735168485996,1.572852396772662,-25.65230185097295,1
Butch Songin,1960,-276.3468249948612,3.0761922476255608,-12.059829340183521,16.4547019258751,3
Buzz Trebotich,1945,1.1765543426672993,-0.05173232083531087,-0.09159943046986237,0.13856193640246797,1
Buzz Wetzel,1935,-20.487116564417178,-0.3141104294478528,-0.16809815950920237,-1.3163803680981596,1
By Haines,1937,-19.808264462809916,-0.2975206611570248,0.31900826446280994,-2.223471074380165,1
Byron Leftwich,2003,-474.55072403590714,-8.2398815660699,-8.576463526161659,-23.054372281611847,9
C.J. Beathard,2017,-177.95734882764555,-6.418436753008547,2.6247643635369244,-26.98426967447322,3
Cade McNown,1999,-366.2595861655309,-4.20040213232561,2.010750604116031,-30.73528478115983,2
Cairo Santos,2015,-4.251557547272926,-0.046015958028199806,-0.023827740736692533,-0.25695431194666085,1
Cal Clemens,1936,-5.4106280193236715,-0.04045893719806763,-0.13043478260869565,-0.09057971014492755,1
Cal Purdin,1943,-6.0577367205542725,-0.13163972286374134,-0.21016166281755197,-0.1458429561200924,1
Caleb Hanie,2009,-153.16760202667643,-1.9609377659939375,6.6130159898639045,-24.806287613049506,3
Calvin Hill,1969,115.77688124610661,2.4122506795733782,0.32552566839105257,9.962294084669981,6
Cam Newton,2011,478.2773608957276,-3.5074059030582125,10.35839150460375,-3.81772677053754,10
Cameron Meredith,2016,-5.152992620934682,0.957037441924023,-0.022683793386171085,1.7017928395736541,1
Cardale Jones,2016,17.317081169718506,-0.47258813883574746,0.7504782727521181,-1.5802787646898058,1
Carl Birdsong,1983,-3.2232134479881562,-0.0859550406152509,-0.08587642753847421,-0.16131789855296122,2
Carl Brumbaugh,1932,32.606257291994865,1.2561789358494055,-1.663369917450126,7.469410571198806,6
Carl Garrett,1969,-20.330916264066282,-0.13568518007547922,0.8358067081222703,-2.959529589598813,3
Carl Littlefield,1938,-63.01724137931035,-0.687192118226601,3.3669950738916254,-11.259236453201972,1
Carl Pickens,1993,-2.132093356606629,-0.11475402817330554,-0.10001716770000005,-0.13607838877694245,3
Carl Summerell,1974,-34.24914863011804,-1.203365394192585,3.468442044013164,-11.0560723079174,2
Carl Taseff,1962,-6.804108796296297,-0.05092592592592592,-0.07002314814814815,-0.30201099537037046,1
Carlos Brown,1975,-121.08633564034196,-0.28945837973053545,2.2016224117006757,-11.036478364879521,2
Carlos Carson,1983,40.81540542464583,0.9555065138463729,-0.04413753826439809,4.0400583754538335,1
Carlyle Holiday,2006,-6.850753554213192,-0.039538714991762765,-0.03172859845018,-0.35815791079382514,1
Carson Palmer,2004,1899.565285540107,24.732677899641835,8.924570149469147,126.59447977735074,14
Carson Wentz,2016,-1116.0956854915617,0.9527520532738443,-7.929168630454665,-38.04094290712106,5
Cary Conklin,1992,-117.37104227372267,1.3260874719391387,-0.27613220110598136,-2.6641127675958933,3
Case Keenum,2013,-702.8208883044359,-19.253590789459103,-3.844187644456242,-65.95985070522752,8
Casey Weldon,1993,-97.82504111527047,-3.708891601178656,0.2631104647016539,-12.835256187524143,4
Cecil Isbell,1938,982.8958029100291,23.522124193136918,-28.969755913005127,154.12855035778554,5
Cecil Johnson,1943,3.919005814093204,0.08980818517701195,1.3920875019937466,-2.4086083429288094,2
Cecil Shorts,2014,31.32951521966035,1.863710536742201,-0.07416612655245404,5.442229087572327,2
Cedric Jones,1987,-6.958861463197687,-0.04528945222741087,-0.0400266844563042,-0.35846860870209774,1
Cedrick Wilson,2003,13.512067036340376,-0.07919190119196892,-0.06434849780141992,0.6459165450359209,2
Cedrick Wilson Jr.,2020,3.7699375229694967,0.9519294377067254,-0.022638735758912166,2.13763322307975,1
Chad Henne,2008,-885.4881768572194,-26.814369004819415,6.78764278105571,-111.4784324146112,10
Chad Hutchinson,2002,-362.7228616847734,-6.319158277272525,-1.8574432141658863,-27.059573210451948,3
Chad Johnson,2010,-7.003648155654641,-0.04348833169262841,-0.02959059586542359,-0.37797787943714173,1
Chad Pennington,2000,886.9367005995064,1.4853510852879444,-12.376723557629523,72.07098431581025,11
Charley Eikenberg,1948,-11.372630902666245,1.8037263090266622,0.5901060070671378,1.8586090587857367,1
Charley Fuller,1961,-6.704132231404959,-0.050137741046831955,-0.06391184573002755,-0.30765840220385676,1
Charley Hannah,1980,-7.0,-0.04421743889091572,-0.04574972637723459,-0.3469354250273623,1
Charley Johnson,1961,450.9698172553443,3.8761196792602473,1.0420207909731514,28.216688639341413,15
Charley Mehelich,1948,-13.407645358175394,-0.12592354641824607,-0.14840989399293286,-0.6254095727593961,1
Charley Mitchell,1964,-7.047466666666667,-0.050666666666666665,-0.06373333333333334,-0.32624000000000003,1
Charley Sarratt,1948,41.29617732091231,-0.06296177320912304,-0.07420494699646643,2.0872952136203025,1
Charley Taylor,1964,-2.422012807123128,0.2615756133805526,0.31319705969063943,-0.22434353297632992,2
Charley Tolar,1961,-26.68809404095971,-0.19567163172982732,0.7559837973086712,-3.2377155601249825,4
Charley Trippi,1947,-377.3957981668903,-6.687861997478532,-1.0246889513976676,-30.196136000506243,8
Charlie Batch,1998,161.8706558021611,-3.5323523992756867,-0.1272982634873916,1.2834245185314703,12
Charlie Brackins,1955,-13.238219895287958,-0.09424083769633508,-0.13507853403141362,-0.5802356020942409,1
Charlie Conerly,1948,-75.63822785212665,26.057160393928385,-32.371510604102674,113.0754306034558,14
Charlie Frye,2005,-486.90249175761835,-9.901650132698732,7.853428395194609,-59.855281643667595,5
Charlie Green,1966,3.37468608739327,-0.09994977398292315,-0.1089904570567554,0.18681567051732803,1
Charlie Joiner,1976,-6.6267056530214425,-0.042105263157894736,-0.04844054580896686,-0.3186647173489279,1
Charlie Justice,1950,-32.99524006750206,-0.35820994761870234,1.4687002483486766,-5.303582395309861,3
Charlie McGibbony,1944,-31.472090823084216,-1.6565752128666036,4.686849574266793,-14.260454115421004,1
Charlie McLaughlin,1934,0.32876712328767255,-0.13947696139476962,0.4869240348692403,-1.2363636363636363,1
Charlie Milstead,1960,-3.24466071911327,-0.3519870235198702,-0.4144363341443633,-0.03733441470667731,1
Charlie O'Rourke,1942,418.1089373054691,6.7741218319253,7.430858159181859,19.59197421076034,1
Charlie Scales,1962,-7.852315160567588,-0.05601194921583271,0.9393203883495146,-2.383280433159074,1
Charlie Seabright,1941,-19.54068173873017,0.6877052233799192,0.5119142975671586,-0.6254522353109868,4
Charlie Whitehurst,2010,-370.962836954871,-6.555580073785827,-2.5202387853381416,-26.618824424638927,5
Chas Henry,2011,-7.198736358414704,-0.04279149913842619,-0.02906375646180356,-0.3873923032739805,1
